Data/Witness Statement Txt/Tommy G. Thompson Seizing the New Opportunity for Health Reform 5-6-08.txt.txt,governor thompson,strengthen medicare,secretary health,wisconsin economy,drug program,policymakers differences,statement tommy,technology uninsured,pace technologies,doubling nih
Data/Witness Statement Txt/Uwe E. Reinhardt Making Health Care Work for American Families Ensuring Affordable Coverage 3-17-09.txt.txt,insurance americans,medicare spending,professor economics,cost effectiveness,higher taxes,committee energy,redefining health,debate proposed,report president,uwe reinhardt
Data/Witness Statement Txt/Uwe Reinhardt Health Care Reform An Economic Perspective 11-19-08.txt.txt,health reform,economics princeton,appointment woodrow,thank senator,appendix 18192021222324,insured american,proposal calls,benefits exhibit,reinhardt ph,return issue
Data/Witness Statement Txt/W. Ron Allen Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,tribe executive,southern plains,oklahoma joe,presidents alaska,senate help,amend reauthorize,coverage members,population ncai,1301 connecticut,health unable
Data/Witness Statement Txt/Walt Humann Hearing on the Tax-Related Provisions in the President’s Health Care Law 3-5-13.txt.txt,osteomed founded,oprietary patented,device tax,industry medical,humann president,tumors neurosurgeons,california started,subcommittee oversight,lity make,negative impact
Data/Witness Statement Txt/Walter Dellinger Hearing on the Tax Ramifications of the Supreme Court’s Ruling on the Democrats’ Health Care Law 7-10-12.txt.txt,paying healthcare,treated tax,congress tax,lawsuit medicaid,shared responsibility,spending provisions,insurance constitutes,payment federal,justices sustain,dellinger national
Data/Witness Statement Txt/Walter Tsou Examining the Single Payer Health Care Option 6-10-09.txt.txt,care affordable,taxpayers physicians,cutting insurance,payer argues,reimbursements counterproductive,subcommittee dr,walter tsou,ptimal choice,imperatives universal,exercise futility
Data/Witness Statement Txt/Wayne B. Jonas Healthcare Reform 6-11-09.txt.txt,healthcare reform,health 21st,jonas md,coverage payment,wellness urge,offering legislative,va 22314703,service corps,practices address,testimony emphasize
Data/Witness Statement Txt/Wayne B. Jonas Principles of Integrative Health A Path to Health Care Reform 2-23-09.txt.txt,integrated healthcare,healthcare address,medicine national,jonas md,veterans affairs,institute alexandria,new wellness,policy samueli,provide,conventional therapies
Data/Witness Statement Txt/Wes Smith Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,manufacturers mema,areas automotive,manufacturing capacity,suppliers average,weaken industry,percent oesa,employer states,welded components,nation largest,bespread lenders
Data/Witness Statement Txt/William J. Dennis Healthcare Reform 6-11-09.txt.txt,cost health,business nfib,subsidize prescriptions,insurance lower,small employer,fraud reduce,subsidies foul,committee recommended,medical underwriting,coverage problem
Data/Witness Statement Txt/William J. Dennis Hearing on the Delay of the Employer Mandate 7-10-13.txt.txt,mandate delay,delay employer,employer health,coverage requires,understanding compliance,2012 process,confidence small,ill prepared,date july,business cost
Data/Witness Statement Txt/William J. Fox America_s Need for Health Reform 9-18-08.txt.txt,shift medicare,medicaid cost,insurance trends,rates private,lowered providers,hospitals make,employer7how cost,programs leveraged,milliman largest,compared stateshospital
Data/Witness Statement Txt/William Roper Improving Health Care Quality  An Integral Step Toward Health Reform 9-9-08.txt.txt,healthcare nqf,thank committee,medicare intend,roper chairman,forum senate,reporting improvement,makes patients,endorsed measures,care dean,making referral
Data/Witness Statement Txt/William S. Simon Hearing on Increasing U.S Competitiveness and Preventing American Jobs from Moving Overseas 5-23-17.txt.txt,american manufacturing,launched walmart,middle class,retail federation,important sectors,jobs moving,grew congressman,increasing competitiveness,simon chief,address concerns
Data/Witness Statement Txt/William Vaughan Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,genericdrugs since1939wehavebeenadvocating,weevaluatevarioushealth products,drugswillverylikelyproviderelief seetheourrecommendations,consumer choiceamonghealthinsurance,toimprovepatientcare andconservatives,thankyouforinvitingconsumers uniontotestifyonthepharmaceutical,andadvancecomparative effectiveness,consumer reportshasevaluated,savingstoconsider stopbrandcompany,congressman dingell
Data/Witness Statement Txt/Yvonne Davis Primary Health Care Access Reform Community Health Centers and the National Health Service Corps 4-30-09.txt.txt,community health,relocated carolina,yvonne davis,members center,assistance patient,citizens marion,speak little,good news,advertise good,quadruple bypass
Data/Witness Statement Txt/Zachary Mottl Hearing on How Tax Reform Will Grow Our Economy and Create Jobs 5-18-17.txt.txt,manufacturers congressman,illinois manufacturers,tma illinois,trade competitiveness,americans work,atlas tool,agreed nafta,modernization cost,taxes reduced,success grow
